,NTN2,XYB,XPXN,THB,NNP1,NNG2,HHO,import_Hongsa,import_ThaKhaek,import_ThaNaLaeng,import_PakLay,import_PakBo,import_Paksan,import_PhonThong
,bus431,bus204,bus437,bus430,bus410,bus413,bus437,bus203,bus432,bus408,bus206,bus453,bus410,bus437
2023/2/16 23:00,592.1,636.3,244.2,61.4,142.6,345.6,0,1497.3,56.9,16.6,3.9,43.3,0,0
2023/2/17 00:00,484.7,633.6,243.9,65.6,150.5,238.7,0,1489.6,58.3,9.6,3.5,44.4,0,0
2023/2/17 01:00,147.8,649.7,0,64.3,0,217,0,1499.3,57.5,3.7,7.7,47.4,0,0
2023/2/17 02:00,34.2,663.2,0,0,0,0,0,1506.3,61.9,2.4,10.5,41,0,0
2023/2/17 03:00,0,649.9,0,0,0,0,0,1499.8,60,1.1,11.9,37.9,0,0
2023/2/17 04:00,0,647.8,0,0,0,0,0,1495.1,59.5,2.133333333,11.1,38.9,0,0
2023/2/17 05:00,0,650.2,111.9,65.4,0,0,0,1499,59.9,3.166666667,9.7,41.9,0,0
2023/2/17 06:00,321.9,650.6,110.6,73.6,156.8,0,0,1493.5,66.5,4.2,2.6,54.1,0,0
2023/2/17 07:00,509.4,649.9,0,69.3,0,126.1,0,1492.6,65,11.4,5.2,76.8,0,0
2023/2/17 08:00,301.8,649.6,0,64.6,0,110.6,0,1500.5,71.7,11.2,26.8,74.8,0,0
2023/2/17 09:00,596.6,645.7,0,99.9,140.7,214.5,67.3,1495.3,64.9,11,20.2,75.4,0,0
2023/2/17 10:00,599,650.1,0,64.9,70.8,217,0,1496.3,63.2,10.8,21.5,71.2,0,0
2023/2/17 11:00,510.3,649.6,0,73,73,110.4,0,1498.9,60.9,10.6,23.1,69.3,0,0
2023/2/17 12:00,206.7,661,0,69.9,0,0,0,1510.6,54.9,10.4,23.4,60,0,0
2023/2/17 13:00,297.8,650.1,100.3,65.8,0,111.3,0,1499.1,71.1,10.2,27.1,58.8,0,0
2023/2/17 14:00,296.9,675.6,54.2,65.9,0,0,0,1503.6,77.2,10,20.2,60.3,0,0
2023/2/17 15:00,297.3,649.6,49.5,208.1,0,110,0,1493.9,72.4,9.8,12.3,71.9,0,0
2023/2/17 16:00,297.2,649.3,49.8,197.2,0,217,67.7,1488.6,81.6,9.6,11.3,68.2,0,0
2023/2/17 17:00,366.7,636.5,54.5,197.2,0,223.2,67.6,1499,86.8,9.4,8.6,65,0,0
2023/2/17 18:00,391.9,650.1,54.8,195.3,0,233.3,68,1492.7,85.8,9.2,0.1,44.7,0,0
2023/2/17 19:00,545.7,650.1,147.3,199.6,144.4,227,68,1506.2,85.7,20.1,13.5,54.8,0,0
2023/2/17 20:00,495,666.4,189.1,66.4,157.6,0,67.9,1513.1,74.6,3.8,3.4,34.1,0,0
2023/2/17 21:00,463.5,649.6,109.7,62,52.8,0,67.5,1505,79,9.45,10.9,31.6,0,0
2023/2/17 22:00,489.2,650.1,139.1,65,0,0,67.9,1501.3,74.6,15.1,6.4,33.5,0,0
2023/2/17 23:00,483,647.1,126.5,63.5,0,0,67.4,1506.5,69.2,15.7,2.4,43.4,0,0
2023/2/18 00:00,489.4,639.3,89.9,218.7,0,0,67.7,1505.6,71,15.7,4.7,46.4,0,0
2023/2/18 01:00,240.5,638.4,89.1,235.5,0,0,0,1505.4,48.8,15.5,9.1,53.6,0,0
2023/2/18 02:00,0,638.5,90.3,62.2,75.1,0,0,1508.7,52,9.1,8.9,45.9,0,0
2023/2/18 03:00,41.7,638.2,146.6,62.6,159.1,0,0,1508.7,50,4,12.2,46.1,0,0
2023/2/18 04:00,299.1,638,110.1,64.2,140.8,0,0,1504.9,51.6,2.1,14.7,46,0,0
2023/2/18 05:00,299.1,635.3,108.8,61.9,0,0,0,1505.3,53.3,3.7,12.3,48.4,0,0
2023/2/18 06:00,300.1,643,114.8,65,0,0,67.9,1511.2,56.3,3.1,6.1,56,0,0
2023/2/18 07:00,299.3,637.9,110,62.7,0,0,67.2,1502.4,50.6,4.7,0,66.1,0,0
2023/2/18 08:00,629.2,637.9,0,64.8,0,0,0,1510.9,55.1,4.4125,5.4,62,0,0
2023/2/18 09:00,602.4,638.5,54.9,204.7,0,229.3,0,1509.6,44.6,4.125,8.1,75.6,0,0
2023/2/18 10:00,449.2,637.6,105.5,197,69.6,331.8,0,1505,45.2,3.8375,10,75.3,0,0
2023/2/18 11:00,298.3,638.1,121.3,196.2,72.6,216.1,0,1505.3,54.8,3.55,10.1,69.3,0,0
2023/2/18 12:00,287,626.2,0,195.5,0,0,0,1497.5,53.4,3.2625,11,65.5,0,0
2023/2/18 13:00,149.7,638.2,0,198.5,0,0,0,1505.7,55.1,2.975,10.9,68.7,0,0
2023/2/18 14:00,0,637.6,0,63.6,0,0,0,1507.1,64.1,2.6875,1.9,69.5,0,0
2023/2/18 15:00,148.9,638.8,0,65.2,0,0,0,1505.8,58.4,2.4,1.4,67.4,0,0
2023/2/18 16:00,299.4,637.8,0,64.1,0,0,0,1502,66.5,10.6,6.8,60.9,0,0
2023/2/18 17:00,297.5,617.5,0,192.6,0,0,0,1497.7,68.5,7.55,2.9,66.3,0,0
2023/2/18 18:00,600.8,636.8,0,200.6,0,110.9,67.1,1510.7,76.1,4.5,7.7,62,0,0
2023/2/18 19:00,799.8,639.2,0,241.4,163.8,384.3,132,1509.5,78.4,7.2,14.1,74.9,0,0
2023/2/18 20:00,678.5,639.3,0,202.5,142.2,335.4,132.3,1504.1,72.4,5.7,3.1,60.4,0,0
2023/2/18 21:00,596.8,638.5,0,193.8,140.6,108.8,131.8,1508.9,66,4.2,6.8,59.3,0,0
2023/2/18 22:00,450,637.7,0,200.9,69.7,40.8,66.6,1508.6,61.1,2.7,5.1,56,0,0
2023/2/18 23:00,510.5,648.1,0,211,70.3,0,0,1509.2,52.2,1.2,1.5,57.6,0,0
2023/2/19 00:00,450.3,636,0,202.2,70.1,0,0,1509.4,44.6,1.4375,11.1,55.5,0,0
2023/2/19 01:00,147.6,626.2,0,202.4,71.1,0,0,1510.2,41.9,1.675,14.1,66.4,0,0
2023/2/19 02:00,0,627,0,202.1,71,0,0,1513.1,45.5,1.9125,18.4,64.4,0,0
2023/2/19 03:00,0,616.8,0,196.3,70.7,0,0,1501,43,2.15,22.7,65.3,0,0
2023/2/19 04:00,0,626.4,0,204.8,0,0,0,1507.7,45.7,2.3875,23.2,64.5,0,0
2023/2/19 05:00,0,598.4,0,62.5,0,0,0,1493.4,57.7,2.625,8.9,51.8,0,0
2023/2/19 06:00,0,68.5,0,63.7,0,0,0,1506.2,57.6,2.8625,14.7,55,0,0
2023/2/19 07:00,0,0,0,69.8,0,0,0,1511.2,57.3,3.1,6.1,58.8,0,0
2023/2/19 08:00,0,0,0,71.5,0,0,0,1525.3,58.5,3.518181818,18.4,57.9,0,0
2023/2/19 09:00,0,0,50.2,64.9,0,0,0,1323.1,56.6,3.936363636,15.2,58.2,0,0
2023/2/19 10:00,0,0,0,64.2,0,0,0,1342.2,52.1,4.354545455,21,58.4,0,0
2023/2/19 11:00,0,0,0,64,0,0,0,1435.4,63.2,4.772727273,23.2,47.6,0,0
2023/2/19 12:00,0,0,0,67.3,0,0,0,1511.1,64.9,5.190909091,30.4,46.6,0,0
2023/2/19 13:00,148.7,0,0,63.9,0,0,0,1506,61.9,5.609090909,26.1,54.2,0,0
2023/2/19 14:00,148,0,50.3,65.8,0,0,0,1503.3,57.9,6.027272727,21.1,60.3,0,0
2023/2/19 15:00,152.9,0,77.3,213.5,0,105.5,0,1505.4,53.7,6.445454545,22.7,52.5,0,0
2023/2/19 16:00,154.3,0,79.9,220.6,0,120.4,0,1508.4,56.4,6.863636364,20.4,50.9,0,0
2023/2/19 17:00,167,0,64.9,218.3,70.2,111,0,1509.9,55.4,7.281818182,14.9,66.5,0,0
2023/2/19 18:00,295.4,621.5,63,214.8,70,112.2,0,1509.5,56.6,7.7,1.2,68.4,0,0
2023/2/19 19:00,450,622.9,79.9,211.4,142.9,330.6,132,1506.2,66.6,31.3,25.8,78.4,0,0
2023/2/19 20:00,447.9,620.8,64,210.9,140.9,335.7,131.4,1502.1,65.8,28.4,17.4,75,0,0
2023/2/19 21:00,297.8,621.7,74,214.5,140.7,338.2,131.9,1513.6,59.4,15.1,6.8,68.1,0,0
2023/2/19 22:00,462.7,622,84.3,221.3,143.7,218.2,132.1,1501.9,54.7,24.5,8.4,60.5,0,0
2023/2/19 23:00,388.2,621.6,75.3,215.5,71,219.1,0,1505.9,39.2,35.1,14,57,0,0
2023/2/20 00:00,369.1,612.6,58,195.7,0,112.4,0,1499.6,43.4,27.2,7.8,54.1,0,0
2023/2/20 01:00,299.7,582.1,110.3,0,0,107.9,0,1503.9,47,21.3,7.6,43.5,0,0
2023/2/20 02:00,0,594.7,119.7,0,0,0,0,1512.8,47.6,20.9,4.7,43.1,0,0
2023/2/20 03:00,0,568.2,95,0,0,0,0,1496.2,46.1,17.9,0.7,43.4,0,0
2023/2/20 04:00,0,577.6,111.4,0,0,0,0,1499.3,47,11.1,0.1,43.4,0,0
2023/2/20 05:00,0,569,118.5,0,0,0,0,1501.9,53,19,1.8,44,0,0
2023/2/20 06:00,298.4,581.3,119.5,287.3,0,0,0,1504.8,21.4,22.7,10,78,0,0
2023/2/20 07:00,298.1,579.9,82.6,216.2,0,0,0,1510.4,22.5,5.3,6.7,90.1,0,0
2023/2/20 08:00,338.8,580.7,118,297.1,0,0,67.8,1504.1,18.9,5.345454545,26.9,95.9,0,0
2023/2/20 09:00,447.8,581.5,105.1,263.1,0,109.8,67.2,1503.7,26.1,5.390909091,27.7,55.1,0,0
2023/2/20 10:00,296.5,582,115.4,271.6,0,0,67.7,1499.4,29.8,5.436363636,21.7,45.8,0,0
2023/2/20 11:00,296.4,582.3,111.4,280.7,69.6,0,67.7,1504.4,28,5.481818182,19.1,45.8,0,0
2023/2/20 12:00,197.4,581.5,99.3,258.1,0,0,67.3,1498.8,37,5.527272727,22.7,33.2,0,0
2023/2/20 13:00,311.3,581.7,122.6,312.3,0,0,0,1503.8,44.3,5.572727273,24.6,35,0,0
2023/2/20 14:00,451.5,583.2,118,289.2,0,0,0,1497,51.3,5.618181818,13.5,36.6,0,0
2023/2/20 15:00,296.1,583,53,111.7,0,0,0,1502.7,39.9,5.663636364,10.9,46.8,0,0
2023/2/20 16:00,448.1,582.9,111.1,105.4,0,0,67.7,1507.4,39.4,5.709090909,10.4,45.3,0,0
2023/2/20 17:00,187.3,601.3,103.4,301.6,0,0,67.6,1515.5,58.3,5.754545455,13.5,38,0,0
2023/2/20 18:00,148.8,581.7,113.3,316.6,0,0,132.3,1512.2,44.2,5.8,8.7,26.9,0,0
2023/2/20 19:00,613.9,581.8,119.7,333.8,140.1,338.7,132.4,1507.1,79.2,18.6,1.4,29.1,0,0
2023/2/20 20:00,450.2,582.4,107.9,303.3,70.7,337.5,132.4,1506.3,66.6,8.4,8.4,29.3,0,0
2023/2/20 21:00,297.4,581.5,108.5,308.4,72,339.6,132.3,1505.6,61.1,17.15,21.1,28.5,0,0
2023/2/20 22:00,400.4,581.4,120.6,335.2,76.8,347.7,132.5,1508.6,56.4,25.9,1.7,24.3,0,0
2023/2/20 23:00,404,582.2,121.3,334,0,328.1,132.4,1505.4,53.7,16.5,4.2,33.3,0,0
2023/2/21 00:00,396.4,581.2,118.4,333.3,0,322.1,129.5,1499.6,61,13.1,11.2,33,0,0
2023/2/21 01:00,298.1,523.9,114.2,205.6,0,334.5,0,1508.6,52,8.5,12.4,37.2,0,0
2023/2/21 02:00,0,525.7,119.9,223.7,0,321.3,0,1503.2,67.6,4.6,16.8,35.6,0,0
2023/2/21 03:00,0,526.3,112,219.7,0,0,0,1508.8,61.5,2,18,34.9,0,0
2023/2/21 04:00,0,523.9,113.7,69.2,0,0,0,1510.7,48.4,2.55,16.5,39.2,0,0
2023/2/21 05:00,0,532.7,120.3,100.4,0,0,0,1519.6,51,3.1,12.5,36.8,0,0
2023/2/21 06:00,300.3,526.4,119,321.6,141.4,0,0,1506.9,84.8,5.7,8.1,41.7,0,0
2023/2/21 07:00,299.7,579.2,119.9,323,140.4,107.1,0,1504.2,98.7,10.3,11.7,52.5,0,0
2023/2/21 08:00,326.8,579.8,122.8,333.9,158.4,118.1,63.5,1504.6,107.4,10.22727273,27.4,59,0,0
2023/2/21 09:00,298,582,109,291,140.3,109.9,67.7,1505.1,100,10.15454545,27.9,57.2,0,0
2023/2/21 10:00,300.2,581,119.5,324.8,140.9,105.2,67.9,1504.6,110.8,10.08181818,26.8,54.1,0,0
2023/2/21 11:00,299.6,581,119.2,323.2,141,106.8,67.9,1502.5,95.7,10.00909091,28.5,47.7,0,0
2023/2/21 12:00,299.3,581.1,117.7,311.4,140.7,0,0,1509.9,83.3,9.936363636,32.4,34.2,0,0
2023/2/21 13:00,455.2,596.3,120.4,319.8,143.3,226.2,67.1,1511.2,79.6,9.863636364,33.6,25.3,0,0
2023/2/21 14:00,454.6,582.1,53.9,324.3,146.3,226.7,67.7,1507.8,98,9.790909091,23.1,42.1,0,0
2023/2/21 15:00,449,581.7,53.7,318.2,141,329.1,67.3,1504.9,95,9.718181818,14.1,45.8,0,0
2023/2/21 16:00,448.9,581.8,118.1,313.8,141,322.8,67.7,1506.3,91.6,9.645454545,15.7,42.4,0,0
2023/2/21 17:00,445.7,582,108,324.9,142.2,160.5,67.7,1507.7,81.5,9.572727273,13.8,37.9,0,0
2023/2/21 18:00,454.3,581.5,121.1,330.4,143.6,0,131.2,1506.4,64,9.5,12.1,18.9,0,0
2023/2/21 19:00,881.8,581.6,120,334.4,144.8,329,131.2,1507,71.3,11.9,0.1,21.3,0,0
2023/2/21 20:00,596.3,581,119.9,333.3,140.6,335.8,130.9,1506.4,73,1.6,13.5,18.3,0,0
2023/2/21 21:00,295.8,582.1,119.7,334.6,146.2,326.6,130.9,1508.3,75.7,3.1,19.9,30.1,0,0
2023/2/21 22:00,296.2,581.7,110.9,312.1,207.9,327.4,131.1,1508.3,61.9,14.6,9.4,29.8,0,0
2023/2/21 23:00,440.1,584,120.6,335.2,149.7,126,0,1511.9,61.3,13.2,9.1,35,0,0
2023/2/22 00:00,400.6,582,119.8,333.5,0,172.2,131.5,1508.5,61.7,2.4,16.4,35.1,0,0
2023/2/22 01:00,398.6,606.7,120.6,333.4,0,0,0,1504.8,59.8,0.9,19.9,33.2,0,0
2023/2/22 02:00,200.1,605.5,120.7,288.8,0,0,0,1508,55.4,0.92,22.8,33.3,0,0
2023/2/22 03:00,0,599.5,69.1,271.2,0,0,0,1498.1,55.7,0.94,24.1,34.1,0,0
2023/2/22 04:00,0,606.7,70.6,277.3,0,0,0,1503.9,53.9,0.96,23.9,32.2,0,0
2023/2/22 05:00,0,619.8,70.9,277.7,0,0,0,1509.6,59.4,0.98,23.1,35.2,0,0
2023/2/22 06:00,297.6,605,70.1,206.3,70.4,108.4,0,1512.9,58.5,1,11.9,44.6,0,0
2023/2/22 07:00,447.9,600.1,69.5,270.1,70.5,112,0,1501.3,68.4,2.4,1.8,52.3,0,0
2023/2/22 08:00,298.2,622.2,71.7,301.1,70.5,113.4,66.9,1516,70.6,2.472727273,17.1,51.3,0,0
2023/2/22 09:00,447.8,605.7,70.1,314.6,70.5,0,66.6,1507,79.9,2.545454545,27.1,49.6,0,0
2023/2/22 10:00,459.3,606.1,70,206.4,71,0,66.7,1509.7,62.5,2.618181818,18.9,45.5,0,0
2023/2/22 11:00,449.9,605.9,69.9,206.2,69.9,0,66.3,1509.6,66.9,2.690909091,28.3,43.5,0,0
2023/2/22 12:00,368.2,606.3,70.3,206.2,0,0,0,1340.6,66.9,2.763636364,19.1,36.4,0,0
2023/2/22 13:00,297.4,606.3,69.9,310.4,0,0,0,1098.9,81.3,2.836363636,22.7,35.4,0,0
2023/2/22 14:00,451.7,606.3,70.5,312.6,0,0,0,1002.1,86.1,2.909090909,15.9,34.7,0,0
2023/2/22 15:00,451.1,605.8,70.9,312,0,0,0,999,82.4,2.981818182,10.4,42.6,0,0
2023/2/22 16:00,453.4,606.4,70.5,313.2,0,0,0,1005,86.7,3.054545455,11.1,33.6,0,0
2023/2/22 17:00,448.5,605.5,70.3,311.5,0,0,0,1003.5,82.4,3.127272727,9.4,32.7,0,0
2023/2/22 18:00,617.8,606.2,70.3,314.6,0,0,132.3,1002,71.5,3.2,7.7,22.3,0,0
2023/2/22 19:00,610.2,605.7,69.9,332.9,205.8,509.2,132.3,1002,81.7,4.9,4,16.4,0,0
2023/2/22 20:00,450.8,605.7,69.7,319.3,187.2,390.9,132.4,1000.6,73,6.3,3.2,18.2,0,0
2023/2/22 21:00,449.6,606.1,70.1,323.5,113.3,218.9,132.5,1003.8,65.5,2.9,10.7,16.9,0,0
2023/2/22 22:00,449.5,602.9,70.4,318.4,111.4,219.3,132.3,1001.8,65,16.5,3.8,25.6,0,0
2023/2/22 23:00,451.4,605.8,70.3,331.9,115.2,220.7,132.5,1004.8,64.3,32.4,10.6,27,0,0
2023/2/23 00:00,447.7,658.4,69.9,326.4,115.1,261.5,132.6,999,59.6,25.9,4,24.2,0,0
2023/2/23 01:00,445.8,582.1,70.1,323.1,0,255.9,132.6,996.6,51.1,16.9,3.1,25.4,0,0
2023/2/23 02:00,298.9,580.5,70.3,230.6,0,265.9,67.3,997.8,51.1,15.1,4.7,26.5,0,0
2023/2/23 03:00,299.5,582,70.6,231.2,0,0,0,1000.9,45,15.3,7.4,26.3,0,0
2023/2/23 04:00,0,581.7,69.9,231.4,0,0,0,994.4,47.1,12.4,9.1,26.9,0,0
2023/2/23 05:00,0,582.4,70.4,251.6,0,0,0,1000.3,51,11.59333333,17.1,29.4,0,0
2023/2/23 06:00,459.3,580.3,70.1,80.8,73.6,112.4,0,1000.4,44.3,10.78666667,7.4,44.6,0,0
2023/2/23 07:00,348.1,582.4,73.1,296.2,145.1,218.5,0,1003.2,78.4,9.98,15.2,49.4,0,0
2023/2/23 08:00,459.2,588,70.5,257.4,71.6,116.3,66.9,1002.5,69.5,9.173333333,21.1,46.5,0,0
2023/2/23 09:00,447.9,580.7,70.6,278.4,71.3,109.6,67.4,1001.1,68.2,8.366666667,15.3,42.8,0,0
2023/2/23 10:00,452.6,580.5,70.6,301.3,70.3,111.6,67.1,1000.8,73.5,7.56,19.1,41.3,0,0
2023/2/23 11:00,448.3,579.5,70.6,291.7,70.6,0,66.9,995.6,74.7,6.753333333,20.2,37,0,0
2023/2/23 12:00,295.1,580.5,70.3,77.7,0,0,0,995.8,48.2,5.946666667,21.1,38.7,0,0
2023/2/23 13:00,466.9,580.9,70.1,300.2,76.8,0,0,997.4,69.8,5.14,22.2,30.2,0,0
2023/2/23 14:00,450.4,580.9,70.3,301.4,70.9,0,0,998.3,75.9,4.333333333,12.4,36.5,0,0
2023/2/23 15:00,296.1,580.2,70.9,302,0,0,0,997.1,79.6,3.526666667,13.1,36.8,0,0
2023/2/23 16:00,295.9,580.6,70,302,0,0,0,999,81.3,2.72,19,33.1,0,0
2023/2/23 17:00,294.6,581.2,70,300.2,0,0,0,996.5,71.1,1.913333333,15.3,18.7,0,0
2023/2/23 18:00,454.2,580.7,100.6,301.1,0,222.8,132,1000,68.8,1.106666667,13.9,13.1,0,0
2023/2/23 19:00,599,580.6,100.2,283.6,140.2,336.2,132,995.2,74.1,0.3,5.6,2.7,0.01027027,0
2023/2/23 20:00,295.5,580,96.1,265.2,140.8,215,132,994.6,74.3,0.275,4.1,5.4,0.020540541,0
2023/2/23 21:00,295.7,580.5,96.6,262,85.1,111.8,131.8,995.1,67.7,0.25,13.1,10.8,0.030810811,0
2023/2/23 22:00,295.9,581.2,96.2,265.5,85.3,122.5,0,993.5,66.9,0.225,4,19.6,0.041081081,0
2023/2/23 23:00,316.7,586.5,95.2,284.5,84.8,137,0,999.9,60.5,0.2,0.1,20.4,0.051351351,0
2023/2/24 00:00,316.4,581.3,94.5,295.6,84.4,128.1,131.5,997,57.2,9.1,8.6,17,0.061621622,0
2023/2/24 01:00,299.2,622.2,95.8,280.7,85.4,0,131.6,1003.1,56.1,3.8,4.4,15.1,0.071891892,0
2023/2/24 02:00,299.1,621.7,95.2,262.8,84.3,0,67.5,997.8,58.6,4,0.4,18.1,0.082162162,0
2023/2/24 03:00,0,621.8,95.4,283.2,0,0,0,996.4,60,4.2,2.3,15.7,0.092432432,0
2023/2/24 04:00,0,619.2,95.5,281.5,0,0,0,995.9,59.9,4.4,1.1,15,0.102702703,0
2023/2/24 05:00,0,621.7,96.1,264.5,0,0,0,998.2,56.5,4.6,2.3,18.9,0.112972973,0
2023/2/24 06:00,452.4,622.1,122.1,334.5,0,0,0,999.2,71.4,4.8,5.8,33.6,0.123243243,0
2023/2/24 07:00,307.9,621.8,122.9,335.9,0,0,67.6,996.6,74.7,5,16,44,0.133513514,0
2023/2/24 08:00,309.4,631.3,60,205.9,0,0,68.3,1005.6,63.3,4.872727273,20.4,53.6,0.143783784,0
2023/2/24 09:00,399.1,622.3,75.2,324.5,143.7,0,68,993.7,84,4.745454545,25.5,46.6,0.154054054,0
2023/2/24 10:00,425.7,621.7,75.5,329.5,119.9,0,67.9,991.7,84.8,4.618181818,20.4,40.2,0.164324324,0
2023/2/24 11:00,429.1,622,55,321.3,130.2,0,68.3,999.1,82.3,4.490909091,23.1,36.5,0.174594595,0
2023/2/24 12:00,226.8,619.1,55.1,330,69.4,0,0,993,73,4.363636364,27.4,26,0.184864865,0
2023/2/24 13:00,161.7,622.1,55.1,333,74.6,0,0,997.9,78.1,4.236363636,27.9,30,0.195135135,0
2023/2/24 14:00,330.1,622.3,55.6,328.2,131.5,123.8,0,996.1,85.5,4.109090909,13.1,36.1,0.205405405,0
2023/2/24 15:00,327.2,621.8,55.6,328.2,131.7,130.6,0,996,80.7,3.981818182,9.5,36.8,0.215675676,0
2023/2/24 16:00,302.8,622,55.4,326.6,132.5,130.5,0,997.2,82.7,3.854545455,6.9,34.8,0.225945946,0
2023/2/24 17:00,296,622.1,55.1,325.5,71.2,0,0,997.6,66.7,3.727272727,6.9,25.7,0.236216216,0
2023/2/24 18:00,295.5,622,55,331.2,70.5,0,67.5,996.5,61.2,3.6,4.9,13.6,0.246486486,0
2023/2/24 19:00,599.3,621.9,54.6,330,129.8,0,132.5,997.5,68.9,8.4,3,18.1,0.256756757,0
2023/2/24 20:00,449.5,622.1,56.3,330.3,69.7,0,132.7,999.3,63.6,0.2,4.1,14.7,0.267027027,0
2023/2/24 21:00,479.4,621.8,55.7,328.8,0,0,132.4,998,61.3,4.85,13.4,18,0.277297297,0
2023/2/24 22:00,489.2,621.8,55.5,333.1,0,0,132.5,999.7,53.6,9.5,11.9,22.4,0.287567568,0
2023/2/24 23:00,477.6,622.2,121,333.7,0,348,132.3,1003.7,54,20.2,12.7,27,0.297837838,0
2023/2/25 00:00,474.3,682.4,120.3,334.7,0,345,132.4,1000.6,50.4,26.4,7.4,24.9,0.308108108,0
2023/2/25 01:00,149.1,660.1,54.4,332.1,0,0,132.3,1000.5,45.6,24.2,12.8,24.9,0.318378378,0
2023/2/25 02:00,148.2,662.6,55.6,333.3,0,0,0,1006.5,50.4,26.7,9.7,24.3,0.328648649,0
2023/2/25 03:00,146.4,659.1,67.1,324.9,0,0,0,998.9,47.9,15.5,5.9,25.2,0.338918919,0
2023/2/25 04:00,147.7,662,55.4,334.3,0,0,0,1000.7,48.7,23,7.1,24.8,0.349189189,0
2023/2/25 05:00,147.8,661.5,55.6,333.9,0,0,0,1004.5,51.6,25.2,10.7,23,0.359459459,0
2023/2/25 06:00,147.6,662.3,55.6,333.8,0,0,0,1003.8,64.4,33,18.4,34.2,0.36972973,0
2023/2/25 07:00,148,664.3,55.9,334.1,71.1,0,0,1002.7,74.1,19,15.9,44.5,0.38,0
2023/2/25 08:00,160.1,662,55.2,334.2,0,0,0,1004,78.4,21.5,13.7,46.7,0.39027027,0
2023/2/25 09:00,155.7,661.8,85.6,295.9,0,0,66.1,1003.2,71.2,30.9,0.4,43.2,0.400540541,0
2023/2/25 10:00,147.9,661.2,84.6,295.1,0,0,66.1,1000.4,68.8,26.3,0,39.5,0.410810811,0
2023/2/25 11:00,0,652.1,83.4,292.3,0,0,66,996.8,60.1,24,0.1,34.3,0.421081081,0
2023/2/25 12:00,0,665.9,0,96.4,0,0,0,1006,65.6,18.23333333,1.5,46.5,0.431351351,0
2023/2/25 13:00,0,679.1,0,98.4,0,0,0,1004,65.3,12.46666667,1.6,43.2,0.441621622,0
2023/2/25 14:00,0,661.5,0,99.6,0,0,0,1006.8,78.4,6.7,9.2,50.4,0.451891892,0
2023/2/25 15:00,148.4,649.3,0,270.6,0,0,0,1001.3,90.2,10.6,8.4,42,0.462162162,0
2023/2/25 16:00,312.3,661.7,0,334.7,0,0,0,1003.6,80,7.6,6.4,36.1,0.472432432,0
2023/2/25 17:00,298.3,662.1,115.3,322.7,0,0,0,1002.2,76.3,9,7.6,36.8,0.482702703,0
2023/2/25 18:00,299.6,662.1,119.7,334.8,74.9,112.2,131.1,1002.6,71.3,8.8,11.1,25.4,0.492972973,0
2023/2/25 19:00,596.5,661.8,99.4,296.5,130,224.6,131.4,1004.4,77,5.1,13.5,23,0.503243243,0
2023/2/25 20:00,585.9,662.8,100.3,299.9,129.7,219.7,131.5,1003.4,71.1,7.3,5,20.8,0.513513514,0
2023/2/25 21:00,605.4,661.2,100.3,298.5,129.5,115.3,131.5,1006.2,65.1,9.5,6.9,23.4,0.523783784,0
2023/2/25 22:00,595.5,664.4,100.5,301.8,129.6,111.9,131.5,1006.4,54.1,11.7,14.8,20.1,0.534054054,0
2023/2/25 23:00,587.9,661.6,100.1,298.4,129.6,114.4,0,1002.8,58.3,14.9,12.8,29.1,0.544324324,0
2023/2/26 00:00,525.4,662.6,91.4,281.2,130.2,113,0,1003.2,50.9,10,6.4,28.6,0.554594595,0
2023/2/26 01:00,153.2,659.3,0,198.1,70.3,0,0,1002.9,47.2,6.4,6.1,32,0.564864865,0
2023/2/26 02:00,160.5,661.8,0,197.2,69.8,0,0,1001.4,43.1,5.8,3.9,29.9,0.575135135,0
2023/2/26 03:00,147.6,663.1,0,195.4,70.9,0,0,1002.4,44.1,0.5,0.2,30.4,0.585405405,0
2023/2/26 04:00,146.2,661,0,199.2,71.6,0,0,1002.3,51.3,0.6,1,31.3,0.595675676,0
2023/2/26 05:00,153.8,661.7,0,200.6,70.5,0,0,1002.5,53.3,4.35,1,30.5,0.605945946,0
2023/2/26 06:00,148.3,662,0,199,69.9,0,0,1002.7,60.5,8.1,10.8,34.2,0.616216216,0
2023/2/26 07:00,0,662.1,0,200.7,71,0,0,1005.5,47.1,7.1,13.6,39.8,0.626486486,0
2023/2/26 08:00,0,669.4,0,67.1,0,0,0,1072.4,23,4.766666667,0.8,30.4,0.636756757,0
2023/2/26 09:00,0,660.2,0,0,0,0,0,1169.1,28.5,2.433333333,0.7,33.2,0.647027027,0
2023/2/26 10:00,0,647.1,0,0,0,0,0,1268.4,25.3,0.1,3.8,30.4,0.657297297,0
2023/2/26 11:00,0,662.4,0,0,0,0,0,1381.8,15.5,1.6,0.2,26.8,0.667567568,0
2023/2/26 12:00,0,413.5,0,0,0,0,0,1507.4,12.8,3.1,9,24.3,0.677837838,0
2023/2/26 13:00,0,435,0,0,0,0,0,1484.5,8.6,4.6,15.2,18,0.688108108,0
2023/2/26 14:00,0,550.2,0,0,0,0,0,1503,26.6,6.1,7.9,21.8,0.698378378,0
2023/2/26 15:00,0,689.5,0,0,0,0,0,1512.6,28.1,7.6,3.5,21.9,0.708648649,0
2023/2/26 16:00,0,659.8,0,0,0,0,0,1503.3,32,9.1,0.4,25.9,0.718918919,0
