tech,zone,year,month,hour,unit,value
356_Solar,system,2011,1,22,fraction,0.0
356_Solar,system,2011,1,23,fraction,0.0
356_Solar,system,2011,1,24,fraction,0.0
357_Solar,system,2011,1,1,fraction,0.0
357_Solar,system,2011,1,2,fraction,0.0
357_Solar,system,2011,1,3,fraction,0.0
357_Solar,system,2011,1,4,fraction,0.0
357_Solar,system,2011,1,5,fraction,0.0
357_Solar,system,2011,1,6,fraction,0.0
357_Solar,system,2011,1,7,fraction,0.0
357_Solar,system,2011,1,8,fraction,0.0
357_Solar,system,2011,1,9,fraction,0.0
357_Solar,system,2011,1,10,fraction,0.349171031898
357_Solar,system,2011,1,11,fraction,0.423918849956
357_Solar,system,2011,1,12,fraction,0.435581191315
357_Solar,system,2011,1,13,fraction,0.348079871431
357_Solar,system,2011,1,14,fraction,0.286019951925
357_Solar,system,2011,1,15,fraction,0.0375240052306
357_Solar,system,2011,1,16,fraction,0.0
357_Solar,system,2011,1,17,fraction,0.0
357_Solar,system,2011,1,18,fraction,0.0
357_Solar,system,2011,1,19,fraction,0.0
357_Solar,system,2011,1,20,fraction,0.0
357_Solar,system,2011,1,21,fraction,0.0
357_Solar,system,2011,1,22,fraction,0.0
357_Solar,system,2011,1,23,fraction,0.0
357_Solar,system,2011,1,24,fraction,0.0
358_Solar,system,2011,1,1,fraction,0.0
358_Solar,system,2011,1,2,fraction,0.0
358_Solar,system,2011,1,3,fraction,0.0
358_Solar,system,2011,1,4,fraction,0.0
358_Solar,system,2011,1,5,fraction,0.0
358_Solar,system,2011,1,6,fraction,0.0
358_Solar,system,2011,1,7,fraction,0.0
358_Solar,system,2011,1,8,fraction,0.0
358_Solar,system,2011,1,9,fraction,0.0
358_Solar,system,2011,1,10,fraction,0.348206896292
358_Solar,system,2011,1,11,fraction,0.428683832765
358_Solar,system,2011,1,12,fraction,0.44689085021
358_Solar,system,2011,1,13,fraction,0.404168921807
358_Solar,system,2011,1,14,fraction,0.334843716614
358_Solar,system,2011,1,15,fraction,0.0386912032289
358_Solar,system,2011,1,16,fraction,0.0
358_Solar,system,2011,1,17,fraction,0.0
358_Solar,system,2011,1,18,fraction,0.0
358_Solar,system,2011,1,19,fraction,0.0
358_Solar,system,2011,1,20,fraction,0.0
358_Solar,system,2011,1,21,fraction,0.0
358_Solar,system,2011,1,22,fraction,0.0
358_Solar,system,2011,1,23,fraction,0.0
358_Solar,system,2011,1,24,fraction,0.0
359_Solar,system,2011,1,1,fraction,0.0
359_Solar,system,2011,1,2,fraction,0.0
359_Solar,system,2011,1,3,fraction,0.0
359_Solar,system,2011,1,4,fraction,0.0
359_Solar,system,2011,1,5,fraction,0.0
359_Solar,system,2011,1,6,fraction,0.0
359_Solar,system,2011,1,7,fraction,0.0
359_Solar,system,2011,1,8,fraction,0.0
359_Solar,system,2011,1,9,fraction,0.0
359_Solar,system,2011,1,10,fraction,0.181847265693
359_Solar,system,2011,1,11,fraction,0.223412799551
359_Solar,system,2011,1,12,fraction,0.244129234607
359_Solar,system,2011,1,13,fraction,0.241255072189
359_Solar,system,2011,1,14,fraction,0.0969007022607
359_Solar,system,2011,1,15,fraction,0.0472766851969
359_Solar,system,2011,1,16,fraction,0.0
359_Solar,system,2011,1,17,fraction,0.0
359_Solar,system,2011,1,18,fraction,0.0
359_Solar,system,2011,1,19,fraction,0.0
359_Solar,system,2011,1,20,fraction,0.0
359_Solar,system,2011,1,21,fraction,0.0
359_Solar,system,2011,1,22,fraction,0.0
359_Solar,system,2011,1,23,fraction,0.0
359_Solar,system,2011,1,24,fraction,0.0
361_Solar,system,2011,1,1,fraction,0.0
361_Solar,system,2011,1,2,fraction,0.0
361_Solar,system,2011,1,3,fraction,0.0
361_Solar,system,2011,1,4,fraction,0.0
361_Solar,system,2011,1,5,fraction,0.0
361_Solar,system,2011,1,6,fraction,0.0
361_Solar,system,2011,1,7,fraction,0.0
361_Solar,system,2011,1,8,fraction,0.0
361_Solar,system,2011,1,9,fraction,0.0
361_Solar,system,2011,1,10,fraction,0.0568917253248
361_Solar,system,2011,1,11,fraction,0.0795041386339
361_Solar,system,2011,1,12,fraction,0.087611766482
361_Solar,system,2011,1,13,fraction,0.0863644311797
361_Solar,system,2011,1,14,fraction,0.0823120219758
361_Solar,system,2011,1,15,fraction,0.0495237550128
361_Solar,system,2011,1,16,fraction,0.0
361_Solar,system,2011,1,17,fraction,0.0
361_Solar,system,2011,1,18,fraction,0.0
361_Solar,system,2011,1,19,fraction,0.0
361_Solar,system,2011,1,20,fraction,0.0
361_Solar,system,2011,1,21,fraction,0.0
361_Solar,system,2011,1,22,fraction,0.0
361_Solar,system,2011,1,23,fraction,0.0
361_Solar,system,2011,1,24,fraction,0.0
363_Solar,system,2011,1,1,fraction,0.0
363_Solar,system,2011,1,2,fraction,0.0
363_Solar,system,2011,1,3,fraction,0.0
363_Solar,system,2011,1,4,fraction,0.0
363_Solar,system,2011,1,5,fraction,0.0
363_Solar,system,2011,1,6,fraction,0.0
363_Solar,system,2011,1,7,fraction,0.0
363_Solar,system,2011,1,8,fraction,0.0
363_Solar,system,2011,1,9,fraction,0.0
363_Solar,system,2011,1,10,fraction,0.0247345327823
363_Solar,system,2011,1,11,fraction,0.0295624475836
363_Solar,system,2011,1,12,fraction,0.0301000324794
363_Solar,system,2011,1,13,fraction,0.0285525711195
363_Solar,system,2011,1,14,fraction,0.0235770304073
363_Solar,system,2011,1,15,fraction,0.0134345885482
363_Solar,system,2011,1,16,fraction,0.0
363_Solar,system,2011,1,17,fraction,0.0
363_Solar,system,2011,1,18,fraction,0.0
363_Solar,system,2011,1,19,fraction,0.0
363_Solar,system,2011,1,20,fraction,0.0
363_Solar,system,2011,1,21,fraction,0.0
363_Solar,system,2011,1,22,fraction,0.0
363_Solar,system,2011,1,23,fraction,0.0
363_Solar,system,2011,1,24,fraction,0.0
364_Solar,system,2011,1,1,fraction,0.0
364_Solar,system,2011,1,2,fraction,0.0
364_Solar,system,2011,1,3,fraction,0.0
364_Solar,system,2011,1,4,fraction,0.0
364_Solar,system,2011,1,5,fraction,0.0
364_Solar,system,2011,1,6,fraction,0.0
364_Solar,system,2011,1,7,fraction,0.0
364_Solar,system,2011,1,8,fraction,0.0
364_Solar,system,2011,1,9,fraction,0.0
364_Solar,system,2011,1,10,fraction,0.0242965068221
364_Solar,system,2011,1,11,fraction,0.0395056384813
364_Solar,system,2011,1,12,fraction,0.0437539479872
364_Solar,system,2011,1,13,fraction,0.0303220639498
364_Solar,system,2011,1,14,fraction,0.0169204782457
364_Solar,system,2011,1,15,fraction,0.00595015479509
364_Solar,system,2011,1,16,fraction,0.0
364_Solar,system,2011,1,17,fraction,0.0
364_Solar,system,2011,1,18,fraction,0.0
364_Solar,system,2011,1,19,fraction,0.0
364_Solar,system,2011,1,20,fraction,0.0
364_Solar,system,2011,1,21,fraction,0.0
364_Solar,system,2011,1,22,fraction,0.0
364_Solar,system,2011,1,23,fraction,0.0
364_Solar,system,2011,1,24,fraction,0.0
365_Solar,system,2011,1,1,fraction,0.0
365_Solar,system,2011,1,2,fraction,0.0
365_Solar,system,2011,1,3,fraction,0.0
365_Solar,system,2011,1,4,fraction,0.0
365_Solar,system,2011,1,5,fraction,0.0
365_Solar,system,2011,1,6,fraction,0.0
365_Solar,system,2011,1,7,fraction,0.0
365_Solar,system,2011,1,8,fraction,0.0
365_Solar,system,2011,1,9,fraction,0.0
365_Solar,system,2011,1,10,fraction,0.0267603898291
365_Solar,system,2011,1,11,fraction,0.0365910093049
